Text,labels,Hate Speech,Abusive Speech,SARA,Radicalism,Defamation
isi cebong nge i islam,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
kabur nak spesifik task masuk campur bajing,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
suara bagus tampil wajah cantik ganteng pilih lolos kdi iya orang cacat fisik wajah cantik lirik suara bagus obrol,[],0,0,0,0,0
bang hancur bang musnah cina babi bumi pe iwi indonesia kedok reklamasi ahok,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
kylaaaaaaya instagram fakultas ilmu budaya universitas indonesia,[],0,0,0,0,0
sih dungu be epi sampah plastik bahas bu eh sambar tahan aman bang fahri after 2019 nelayan maju calon legislatif bebas,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
paham birokrat aparatur sipil negara suka presiden sulit hasil korupsi pungut liar takut komisi berantas korupsi sapu bersih pungut liar jokowi aparatur sipil negara be,[],0,0,0,0,0
gangbang babi sipit nya mangkal cung hihi xf0 x9f x98 x86,"['Hate Speech', 'Abusive Speech', 'SARA', 'Defamation']",1,1,1,0,1
yusril kelompok islam te indas era jokowi fakta 2019 ganti presiden,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
perintah anti kritik perintah anti islam perintah antek partai komunis indonesia perintah antek yahudi alas bikin aksi tai banget,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
agenda demo turun jokowi penjara ahok partai komunis indonesia besok demo suruh angkat prabowo presiden aksi 299 aksi maksa,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
ateis lihat edgy sih nder tolong kasih cerah dasar ateis percaya alat lihat edgy lihat keren,[],0,0,0,0,0
habis habis bang usir kafir cina nusantara racun akidah tukang sogok kristen lacur minum keras kafir anjing,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
tertawa xf0 x9f x91 x89 media dasar tempurung dongok,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
iya eh sumpah tuth doang ujung sadar pas pulang patbingsoo pas bangun sahur edan 1 telepon genggam,['Abusive Speech'],0,1,0,0,0
melina bera i main sitip,[],0,0,0,0,0
kasihan kes oposisi iya bodoh hitung hitung sri mulyani suhu iya bilang kelas dunia uniform resource locator,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
kayak ayam lapar makan karet batu sampah aduh,[],0,0,0,0,0
tasik chini iktiraf rizab biosfera unesco sungguh kayak khazanah alam flora amp fauna 2009 kawasan pengaruh akibat giat bala lombong amp ladang ter,[],0,0,0,0,0
salah bawa ayat agama ahok spesifik bilang ulama tuduh hina ulama mohon cerah,[],0,0,0,0,0
siang malam maki maki ulama nongkrong media sosial ulama ulama bela nista agama sombong ampun,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
no,[],0,0,0,0,0
mas hanzola marah komen akidah islam katolik pakai inkulturasi keras budaya kalah,[],0,0,0,0,0
he he orang salah kasih teman orang muslim bilang kafir,[],0,0,0,0,0
tolol banci bencoooooooonnnnnnggggg xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xaa,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
tertawa baris panik gerindra koalisi usaha pecah koalisi lawan jokowi panik iya bunyi anak sekolah dasar susilo bambang yudhoyono rezim jokowi sulit agus harimurti yudhoyono calon wakil presiden jokowi menteri sindir,[],0,0,0,0,0
umur nyunyuhun hulu ajar aji guru guru aji bicara islam nusantara keur nu gas naha kiwari jaman rejim deh joko muncul islam naya senam na x,[],0,0,0,0,0
hati bubar,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
kontol indihome,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
simpul cuci tangan cari selamat iya berengsek uniform resource locator,['Abusive Speech'],0,1,0,0,0
ayo adakan referendum bubar dewan wakil rakyat ri komisi berantas korupsi,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
baca pancasila upacara ganti syahadat negara republik indonesia isi inti pancasila,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
teriak anti asing amp asing pas pilih kepala daerah pilih presiden xf0 x9f x98 x86 xf0 x9f x98 x86,[],0,0,0,0,0
orang kristen orang percaya orang percaya orang kristen,[],0,0,0,0,0
perintah rezim tongkol polisi tongkol ulama iya ken stop kriminalisasi ulama,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
nomor koruptor negeri korupsi asuh cina babi uniform resource locator,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
hidup cina komunis hypertext transfer protocol over secure socket layer t co b1rhevkrxl,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
dowoon kayak keren keren najis tabok sih,['Abusive Speech'],0,1,0,0,0
nyata komunis menang,[],0,0,0,0,0
jgb mimpi kroco kroco impor stok,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
sensitif manusia elemen lintas agama salah kemarin demo tanding 212 lintas agama budaya adat bera i kakak,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
riak ombudsman ombudsman banci kaleng ombudsman banci kaleng uniform resource locator,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
laku derita abu bakar as sidik beli zinnirah harga tekun ibadah kurnia allah mata buta cahaya peristiwa me,[],0,0,0,0,0
assalamualaikum kerudung kenal nyeletuk rumah survei poster poster film pajang garasi bilang iya kerja media kayak survei,[],0,0,0,0,0
ngewe budek ah,[],0,0,0,0,0
mama orang ntt,[],0,0,0,0,0
jejak analog sila save kali reply post 23 mei 2018 percis 20 iya,[],0,0,0,0,0
latih asing juara piala dunia robe o inez latih belgia gagal semifinal,[],0,0,0,0,0
bodoh lot doang nge i,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
oke sistem informasi sehat daerah banding college mrs juragan sbp just padah banding result exam buah sekolah iya bah paloi padah iya paper exam bah bebal paloi kah bodoh,['Abusive Speech'],0,1,0,0,0
pola pikir manusia berengsek dungu rugi orang xf0 x9f x98 xac xf0 x9f x98 xac xf0 x9f x98 xac xf0 x9f x98 xac xf0 x9f x98 xac,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
banget jilat memek,['Abusive Speech'],0,1,0,0,0
teman chat balas oke doang susu kontol manis,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
neng andi minum kopi gih xf0 x9f x98 x92congor korsleting xf0 x9f x98 x85,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
serbu tenaga kerja asing cina polisi selundup senjata api hmmm xf0 x9f x98 x96 iya uniform resource locator,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
rendang asli seru,[],0,0,0,0,0
main layang xf0 x9f x91 xa6 benang kuat takut putus xf0 x9f x91 xa8 putus jarang tengkar xf0 x9f x91 xa6 tai bodoh,['Abusive Speech'],0,1,0,0,0
gembel warung internet suka eh posting posting kayak gambar berani hadap polisi tolong masuk pasal hina hadap presiden,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
cerah adora hilman alina too complicated fucker sih rl nyata niat fucker gila sih paham sih mesti fucker suka jenis show off sih,['Abusive Speech'],0,1,0,0,0
gelang kode anggap operasi intelijen dasar manusia fiksi dungu ajar ilmu intelijen,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
eh proyek nya cina garap putra putri indonesia uniform resource locator,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
tas isi bom temu malam indekos nyata tas isi alat sehat bikin geger berisik banget kemarin mobil polisi,[],0,0,0,0,0
ejek kampang iya anggap canda,['Abusive Speech'],0,1,0,0,0
ateis kitab p xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,[],0,0,0,0,0
41 program 16 bangun pusat olahraga seni budaya kota kabupaten asyik menang asyik menang,[],0,0,0,0,0
logika arab saudi investasi cina 800 t cina investasi indonesia protes tolol nama xf0 x9f x98 xa3,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
ayo jaga utuh negara republik indonesia tangkap nista agama stop kriminalisasi ulama hypertext transfer protocol over secure socket layer t co dxidq4zqhv,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
usaha nsi buta lihat sih bisu bicara sih tuli,[],0,0,0,0,0
tuju jokowi berani lengser gatot jokowi,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
jb jbnya siang coba pagi pagi iya tolong bodoh tang wkwk,['Abusive Speech'],0,1,0,0,0
presiden ganti sih,[],0,0,0,0,0
dilema handphone wafat ayah dinas pulau adik kader pulang pulang rumah edan kali nuy,['Abusive Speech'],0,1,0,0,0
bayang presiden wakil presiden kerja ongkang kaki utang pasu,[],0,0,0,0,0
xc2 xb6 inti cinta cinta cinta peduli cewek cowok straight gay lesbian transgender who are,[],0,0,0,0,0
nyata kakak kredit bahan nyinyir bu smi bilang utang ln surat pemberitahuan kakak kredit,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
1 kredit konsorsium 4 bank asing inalum akuisisi 51 saham mc moran fi dana 100 triliun akuisisi 51 saham a inya dividen inalum bayar hutang butuh lunas,[],0,0,0,0,0
babak kuasa usaha pe ambang freepo indonesia moga sepe i gambar tabel rezim kontrak milik saham pt freepo indonesia indonesia nawacita sinergi badan usaha milik negara inalum fuck,[],0,0,0,0,0
ngewe,['Abusive Speech'],0,1,0,0,0
setan muncul heran,['Abusive Speech'],0,1,0,0,0
rakyat jawa barat ubah dasar bangun jawa barat signifikan pilih pilih gubernur selaras program program presiden jokowi hasanah 2 menang,[],0,0,0,0,0
najis jam gin tidur masak nasi hmmmmz,['Abusive Speech'],0,1,0,0,0
airlangga pribadi lupa bu khofifah alam 3 menteri sosial presiden jokowi a bantu entas miskin khofifah emil jawa timur,[],0,0,0,0,0
tonton televisi isi banci melulu youtube ah elahhh,['Abusive Speech'],0,1,0,0,0
buru merpati eh so min nuna sipit tarik hati eak,[],0,0,0,0,0
aduh adi curut bonsai goreng hoaks basiiii xf0 x9f x98 x82 ih dungu xf0 x9f x98 x82,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
sial keparat radikal cinta kotor onta beda juang bangun negara republik indonesia sial geng sih cabul rizieq shihab ribut rusuh rusak malu oh sungguh malu,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
agama yahudi nasrani nabi idris kenal nama henokh,[],0,0,0,0,0
orang gadis benak hantu pikir sepe i bayang gelap bikin senang hancur mimpi orang maki bajing berengsek xe3 x85 xa1,['Abusive Speech'],0,1,0,0,0
xe3 x85 xa4 xe3 x85 xa4mata sipit sipit lihat sosok sang dara xe3 x85 xa4 xe3 x85 xa4 xe2 x9d x9dkau be anya ciri ciri xe2 x9d x9e haris,[],0,0,0,0,0
prabowo layak presiden ainya calon nge i bidang ekonomi sepe i bangga astaga,[],0,0,0,0,0
tuyul monyet,[],0,0,0,0,0
tua picek,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
3 tangan jalan lubang cepat tangan jalan lubang jawa milik standar operasional prosedur sop maksimal tangan komitmen gubernur ganjar wujud jalan jawa bebas l,[],0,0,0,0,0
a ificial love tertawa he munafik basah basah awww,[],0,0,0,0,0
cebong bicara data xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
benci racun xe2 x80 x9cada tekannnn kaaaaaa xe2 x80 x9d tertawa fuck yahudi,"['Hate Speech', 'Abusive Speech', 'SARA', 'Defamation']",1,1,1,0,1
calon wakil presiden jokowi tuju bani sial belah,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
iya babi nya cif wkwk,['Abusive Speech'],0,1,0,0,0
dukung doa pasang herman deru mawardi yahya pilih pilih kepala daerah 17 juni 2018 warga percaya alam herman deru mawardi yahya sukses 10 pimpin ogan komering ulu timur ogan ilir bawa sumatra selatan maju sejahtera,[],0,0,0,0,0
atmosfer adab patriarkal lelaki penis atribut maha transgender perempuan transgender perempuan anggap khianat serius hadap lelaki uniform resource locator uniform resource locator,[],0,0,0,0,0
ustaz robi maulana az zahrani uzur saudara iman cinta al qur hadis a agung syariat islam orang orang,[],0,0,0,0,0
pokok salah jokowi,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
mas sa pakai kacamata petang situ senyum ganteng lihat sapa iya sapa budek hhhh omong mas mas kolam kali senyum judes buang muka melulu buang muka,['Abusive Speech'],0,1,0,0,0
kunyuk xf0 x9f x98 x82 uniform resource locator,['Abusive Speech'],0,1,0,0,0
sial bangsat,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
calon gubernur bal nomor urut 2 ida bagus rai dharmawijaya mantramengisi jadwal kampanye gelar sima krama titik taban senin 16 4 2018 mantrake a,[],0,0,0,0,0
amoroso katamsi aktor peran presiden suha o pelbagai film tinggal selasa amoroso orang dokter tentara nasional indonesia al grup teater pimpin sutradara arifin c nur kuliah yogyakarta sosok,[],0,0,0,0,0
iya kelas nista agama nya bicara doang arogan surat putus bilang tai nenek oh iya sumber waras nama e kartu tanda duduk kabar sekakmat,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
cocok komisi berantas korupsi bubar caci maki surat pemberitahuan anak,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
kempis kempis pipi nya suka iya sedot kontol uniform resource locator,['Abusive Speech'],0,1,0,0,0
nyata tonton video bigflo humor high top otak tertawa sarap magnae kayak dimensi kabar grup garing garing xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,['Abusive Speech'],0,1,0,0,0
bodoh budak islam ketua ikat cendekiawan muslim indonesia allah subhanahu wa taala tuhan gerhana,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
generasi milenial perangkap lingkung lgbt candu narkotika psikotropika obat larang begal kerja seks komersial online nngeriiiii umat peduli berantas negeri pimpin kaum lgbt bandar narkotika psikotropika obat larang,[],0,0,0,0,0
iya 9 nama grup brodus cina simpang kids tonton minat,[],0,0,0,0,0
sebentar kuping sarap pas yura nyanyi potong an suara timpa kayak laki,['Abusive Speech'],0,1,0,0,0
ajar desain hasil cacat warga negara aduh kayak roller coaster xf0 x9f xa4 x90,[],0,0,0,0,0
strongly sepakat masuk silang budaya dosen dosen lokal tempurung bukti dosen lokal hitung,[],0,0,0,0,0
ajar bangkang hilang hormat kuasa zaman tok sembur air xe2 x80 xa6,[],0,0,0,0,0
kecebong partai komunis indonesia anti islam diktator jokowi,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
iya tuhan hidup ku sih salah ku tuhan bodoh,['Abusive Speech'],0,1,0,0,0
1 perih luka sariawan n2 finger off sentuh luka n3 kandung ekstrak lidah setia n4 aman bayi amp anak anak n5 milik manis n6 reaksi hadap obat n7 t,[],0,0,0,0,0
orang kristen wudhu mbak larang xf0 x9f x99 x83,[],0,0,0,0,0
munafik banget nyaman munafik banget putus free nini hati bawa asa indomie te inggal,[],0,0,0,0,0
senang lihat adem akrab banget serasa level gesture kemarin chopper citra sila cebur laut selatan iya,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
muka rusak ajak lihat baju kayak kelompok deh lihat orang kampang,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
mas joko 3 laku otoriter 32 habis rakyat spe i rezim sadam khadafi as sisi mk nya saudara laki,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
hadap ulama rommy alas ppp dukung jokowi,[],0,0,0,0,0
kabinet jongos cina,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
daulat bidang politik ubah nama laut cina selatan laut natuna utara bidang ekonomi konsisten lawan neoliberalisme bangun ekonomi utang yongky tugas cakrabuana,[],0,0,0,0,0
presiden jokowi rampung 30 proyek strategis nasional play station network periode 2016 2017 nila rupiah 94 8 triliun dukung jokowi 2 periode bukti a bangun sambung 2019 jokowi jokowi periode,[],0,0,0,0,0
ustad bodoh kafir sunat umat yahudi bayi kayak nge i coli sunat muka xe2 x80 xa6,"['Hate Speech', 'Abusive Speech', 'SARA', 'Defamation']",1,1,1,0,1
orang udik tanah abang,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
warga negara indonesia agama alir percaya salah,[],0,0,0,0,0
bani sial standar ganda main,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
cebong dungu baca eyel juara pamer dungu,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
anak ekonomi paham cetak duit pikir devisa adminnya gerindra sih geblek,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
maribe sayang kafir takut pilih presiden unfollow maribe sayang obrol,[],0,0,0,0,0
katolik kristen sah sah pajang sembah foto gantung percaya 3,[],0,0,0,0,0
riya banget singapura kafir jul 100x singapura cari minyak babi jul xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
kunjung turki gubernur indonesia be emu presiden gubernur daerah khusus ibukota jaka a anies baswedan kunjung turki anies be emu presiden turki resep tayib erdogan jalan salat jumat,[],0,0,0,0,0
asing asing musim kali bang musim musim plesiran,[],0,0,0,0,0
kriminal organisasi papua merdeka papua kejam inhumane bunuh korban tangkap masyarakat sipil profesional negara republik indonesia tentara nasional indonesia polisi republik indonesia senjata lengkap tombak pisau busur panah senjata modern selundup asing,[],0,0,0,0,0
pas beli makan tulis jomlo larang konsumsi bangkai jomlo,['Abusive Speech'],0,1,0,0,0
asing teriak asing kaum munafik,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
jokowi diktator muka kampung he,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
bani tai bicara xf0 x9f x98 x81 xf0 x9f x98 x81 xf0 x9f x98 x80 lantur,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
buru hapus cebong lanjur orang lihat bejat xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
buka ku ngentot lobang memek enak,['Abusive Speech'],0,1,0,0,0
rosario dogma maria angkat surga raya gereja katolik raya tubuh darah kristus raya rahim ds,[],0,0,0,0,0
terima kasih papua wajah tinggal budaya bangun abai arif lokal jokowi sayang papua,[],0,0,0,0,0
kualitas wakil rakyat profesional rejim down grade dukung bantu presiden giat rajin eh dendam kalah nalar,[],0,0,0,0,0
nge i etik iya bego wkwk,['Abusive Speech'],0,1,0,0,0
nisbah ketidaknetralan bahasa proses makna andai cipta hidup ruang hampa sejarah budaya,[],0,0,0,0,0
gembel sok elite ngewe sari ayu halo mas kelas kambing main 2001 main hotel jayaka a tematik klasik malio x2 sumo samping tutup alexis ah main cebong kelas kambing cc,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
mk sejarah gereja at menteri agama ri sekolah agama kristen negeri stakn manado,[],0,0,0,0,0
well agama ateis rugi sisi cewek utama hitung uang hangus sita tenaga air mata keringat darah korban,[],0,0,0,0,0
sarap xf0 x9f x98 xa1,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
kualitas ustad kayak bodoh banget makan micin jokowi singkat joko widodo xe2 x80 xa6,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
idiom cebong sial sengaja embus oknum kafir pecah belah umat islam indonesia,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
bangun ekonomi kreatif tawar pasang calon gubernur wakil gubernur nomor urut tb hasanudin anton charliyan jawa barat jawa barat hasanah 2 hasanah selamatharika beyond the bandung spirit habis gelap terbit terang,[],0,0,0,0,0
